downloaded,city,checkin,hotel_name,rating,stars,price_HUF,dist_center_km,dist_other_km
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Venezia,4,4,21862,1.5,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 15
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel West Plaza,3.9,3,16866,5.2,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 16
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,ibis Bucuresti Gara de Nord,3.8,3,7495,3,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 14
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,ibis Bucuresti Palatul Parlamentului,3.5,3,8667,1.7,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 16
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,INTER BUSINESS Bucharest,4.5,4,15990,5.9,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 19
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,InterContinental Bucharest,4.3,5,40510,1.2,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 15
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,JW Marriott Bucharest Grand Hotel,4.3,5,34603,2,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 16
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,K&K Hotel Elisabeta,4.7,4,24235,1,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 15
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,La Casa,1,2,10931,7.5,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 11
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,La Conac by Residence Hotels,NA,4,18740,12,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 7.1
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Le Boutique Hotel Moxa,4.2,4,18581,2.4,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 14
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Le Boutique Hotel Moxa,4.2,4,18582,2.4,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 14
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Lev Or II,3.4,4,15533,2.7,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 14
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Marshal Garden Hotel,4.4,5,23424,2.6,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 14
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Mercure Bucharest City Center,4.7,4,20085,1.9,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 14
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,NH Bucharest,4.1,4,16458,0.8,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 16
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Novotel Bucharest City Centre,4.3,4,22330,1.2,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 15
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Orhideea Residence & Spa,4.4,4,26858,3.5,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 14
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Parliament Hotel,4.1,4,31232,1.8,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 16
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Pensiune Restaurant Pipera,4.5,4,13117,9,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 8.8
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Phoenicia Comfort Hotel,3,4,27795,11,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 7.9
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Phoenicia Grand Hotel,3.5,4,26544,7.3,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 8.8
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Premier Palace Hotel & Spa,4.5,5,24047,5.1,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 18
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Prince Residence,3.7,3,14598,0.5,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 17
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Pullman Bucharest,4.4,4,19238,6,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 11
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Radisson BLU Bucharest,4.6,5,33903,1.7,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 14
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Ramada Bucharest Parc Hotel,4,4,23625,6.7,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 10
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Ramada Hotel & Suites Bucharest North,4.3,4,32293,6.8,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 9.3
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Ramada Majestic Bucharest Hotel,3.8,4,43233,1,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 15
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Ramada Plaza Bucharest Convention Center,4.6,4,31537,6.8,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 10
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Relax Comfort Suites,3.6,3,15303,1.3,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 15
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Rembrandt Hotel,4.4,3,32824,0.7,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 15
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,RIN Airport,4.3,4,12180,15,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 1.2
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,RIN Central,3.8,4,15600,1.5,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 16
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Sarroglia,4.2,4,21549,1.8,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 14
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Sheraton Bucharest Hotel,4,4,43286,2.2,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 14
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Siqua Hotel,3.7,4,16866,2,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 15
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Sir Colentina Hotel Bucharest,4.3,2,10931,5,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 13
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Sir Orhideea Hotel,3.2,2,12014,4,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 14
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Tania-Frankfurt,4.1,3,21549,0.5,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 16
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Tempo Hotel,4.2,3,17179,1.4,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 15
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Trianon Hotel,4.2,3,17800,1.7,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 15
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Tripoli,2.9,2.5,10307,1.7,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 16
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Unique Hotel,4.3,4,24735,2.6,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 13
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Vila Paris,4.5,4,23424,3.7,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 12
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Vila Toparceanu,4.8,3,10931,13,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 4.1
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Z Executive Boutique Hotel,4.2,4,25723,0.9,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 15
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Zava Boutique Hotel,3.6,4,23890,1.6,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 15
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,1st Hostel,2.5,1.5,22205,0.6,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Ábel Pension Budapest,4.2,3,218616,2.2,Budapest (BUD-Liszt Ferenc Nemzetközi): 18
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,ABC Guesthouse,3.1,2,218616,0.4,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Ace Hostel,3,1.5,187386,0.3,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Adina Apartment Hotel Budapest,4.7,4,37467,2.9,Budapest (BUD-Liszt Ferenc Nemzetközi): 19
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Airport Hotel Budapest,4.1,4.5,27827,17,Budapest (BUD-Liszt Ferenc Nemzetközi): 1.9
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Alfa Art Hotel,4.3,3,257967,11,Budapest (BUD-Liszt Ferenc Nemzetközi): 23
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Alfred Panzio,4.4,3,187386,11,Budapest (BUD-Liszt Ferenc Nemzetközi): 24
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Amber Gardenview Studios,NA,3,30606,0.3,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Amber Terrace Studio,4,3,34979,0.2,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Amiga Hostel,4,1,187386,0.3,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Anabelle Bed and Breakfast Budapest,4,4,156154,1.5,Budapest (BUD-Liszt Ferenc Nemzetközi): 18
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Andrássy Thai Hotel,3.8,3,39068,0.8,Budapest (BUD-Liszt Ferenc Nemzetközi): 18
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Apartment Buda Central Residence,4.3,3,249849,2.4,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Apartments Vivaldi,4.3,3.5,22205,2.1,Budapest (BUD-Liszt Ferenc Nemzetközi): 15
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Aquamarina Hotel,3.6,4,311996,9,Budapest (BUD-Liszt Ferenc Nemzetközi): 22
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Artificial Hostel,3.4,1,156154,0.3,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Astori Hostel,3,1,156154,0.4,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Atlantic Hotel,3.4,3,187386,1.9,Budapest (BUD-Liszt Ferenc Nemzetközi): 16
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Atlas City Hotel,3.4,3,30358,1.7,Budapest (BUD-Liszt Ferenc Nemzetközi): 16
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Atrium Fashion Hotel,4,4,66364,1.3,Budapest (BUD-Liszt Ferenc Nemzetközi): 16
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Bara Hotel,2,3,24986,2,Budapest (BUD-Liszt Ferenc Nemzetközi): 19
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Bara Junior,3.3,2,16864,2,Budapest (BUD-Liszt Ferenc Nemzetközi): 19
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Baross City Hotel,3.7,3,78076,2.1,Budapest (BUD-Liszt Ferenc Nemzetközi): 16
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Belle Fleur,3.5,3,25375,6.2,Budapest (BUD-Liszt Ferenc Nemzetközi): 19
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Best Western Hotel Hungaria,3.6,4,26281,1.9,Budapest (BUD-Liszt Ferenc Nemzetközi): 16
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Best Western Hotel Orion,4.2,3,78077,0.9,Budapest (BUD-Liszt Ferenc Nemzetközi): 18
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Best Western Plus Hotel Ambra,4.1,4,47502,1,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Bliss Hotel And Wellness,4,4,39553,1.4,Budapest (BUD-Liszt Ferenc Nemzetközi): 18
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Boathotel Fortuna,3.6,3,132732,2.9,Budapest (BUD-Liszt Ferenc Nemzetközi): 19
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Bodrogi Kúria Wellness Hotel,4,4,34352,31,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Bohem Art Hotel,4.6,4,81201,0.5,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Boscolo Residence,4.5,5,41150,1.4,Budapest (BUD-Liszt Ferenc Nemzetközi): 16
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Boulevard City Pension and Apartments,4,3,18414,1.7,Budapest (BUD-Liszt Ferenc Nemzetközi): 16
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Boutique Hotel Zara,4.2,4,46534,0.6,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Broadway Panzió,4.1,2.5,132731,1.1,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Buda Castle Hotel,4.6,4,92912,2.1,Budapest (BUD-Liszt Ferenc Nemzetközi): 19
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Budapest Airport Hotel Stáció Wellness & Conference,4.4,4.5,156155,18,Budapest (BUD-Liszt Ferenc Nemzetközi): 2.9
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Budapest Center House,3.1,3,187386,2.8,Budapest (BUD-Liszt Ferenc Nemzetközi): 19
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Budapest Centrum Hostel,4,2,218616,1.3,Budapest (BUD-Liszt Ferenc Nemzetközi): 18
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Budapest Hotel Apartments,4.4,4.5,187386,1.4,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Budapest Opera Minihotel,3.5,2,28110,1.3,Budapest (BUD-Liszt Ferenc Nemzetközi): 18
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Budapest Rooms - Bed & Breakfast,4.4,3,38727,0.7,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Budapest Royal Suites II,3.5,3,31232,0.4,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Butterfly Home,4.7,3,187386,0.5,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Canada Hotel Budapest,3.4,3,24485,4.7,Budapest (BUD-Liszt Ferenc Nemzetközi): 14
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Carlton Hotel Budapest,4.1,4,44659,1.4,Budapest (BUD-Liszt Ferenc Nemzetközi): 19
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Carmen Panzio,2.6,3,187386,4.3,Budapest (BUD-Liszt Ferenc Nemzetközi): 15
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Casa de la Musica Hostel,4.1,2,13740,0.8,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Caterina Private Rooms and Apartments,3.5,1.5,16866,1.6,Budapest (BUD-Liszt Ferenc Nemzetközi): 18
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Central Green Hotel,3.2,3,17240,2,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Centrooms House,3.5,3,62462,1.2,Budapest (BUD-Liszt Ferenc Nemzetközi): 16
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,City Center Guesthouse Budapest,3.7,3,30076,1.8,Budapest (BUD-Liszt Ferenc Nemzetközi): 18
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,City Heart Guesthouse - Hostel,3,1,137415,0.5,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,CLAUDIA rooms & apartments,4.4,3,156154,0.6,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Continental Hotel Zara,4.5,4,44690,0.9,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Corvin Lux Aparthotel,5,3.5,46846,1.7,Budapest (BUD-Liszt Ferenc Nemzetközi): 16
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Dandy Deluxe Apartments,3.6,3.5,78075,0.9,Budapest (BUD-Liszt Ferenc Nemzetközi): 18
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Danubius Grand Hotel Margitsziget,4.1,4.5,39819,4.5,Budapest (BUD-Liszt Ferenc Nemzetközi): 20
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Danubius Health Spa Resort Margitsziget,4.1,4,50435,4.5,Budapest (BUD-Liszt Ferenc Nemzetközi): 20
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Danubius Hotel Arena - Budapest,3.8,4,26281,3.7,Budapest (BUD-Liszt Ferenc Nemzetközi): 15
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Danubius Hotel Flamenco,3.8,4,66364,2.1,Budapest (BUD-Liszt Ferenc Nemzetközi): 18
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Downtown Apartments,3.1,2,35602,0.7,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Drive Inn Hotel,3.1,3,131168,12,Budapest (BUD-Liszt Ferenc Nemzetközi): 27
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Duna-Party Pansio,2,3,17179,10,Budapest (BUD-Liszt Ferenc Nemzetközi): 23
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,E&G Residence,4.7,3,23422,2.5,Budapest (BUD-Liszt Ferenc Nemzetközi): 20
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,easyHotel Budapest Oktogon,3.8,3,21549,1.7,Budapest (BUD-Liszt Ferenc Nemzetközi): 18
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Eitan's Guesthouse,2.9,3,28110,1.4,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Elit Hotel,4,3,25015,1.7,Budapest (BUD-Liszt Ferenc Nemzetközi): 16
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Elite Apartments Budapest,4.4,3,28107,0.6,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Erzsebet Kiralyne Hotel,4,3,23890,25,Budapest (BUD-Liszt Ferenc Nemzetközi): 20
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Esprit Hotel Budapest,3.9,3,32430,1.4,Budapest (BUD-Liszt Ferenc Nemzetközi): 16
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Estilo Fashion Hotel,4.4,4,103435,0.6,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Europa Centerpoint Guesthouse,3.7,3,44973,1.2,Budapest (BUD-Liszt Ferenc Nemzetközi): 16
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Eurostars Budapest Center,4.5,4,93382,0.2,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Fraser Residence Budapest,4.6,4,343538,1.8,Budapest (BUD-Liszt Ferenc Nemzetközi): 15
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Friends Hostel Budapest,4.1,1.5,26140,1.4,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Full Moon Design Hostel Budapest,3.1,2,28935,2.2,Budapest (BUD-Liszt Ferenc Nemzetközi): 19
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Gárdonyi Guesthouse,3.8,2,14054,3.2,Budapest (BUD-Liszt Ferenc Nemzetközi): 20
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Gaia Hostel,4.4,2,156154,0.3,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Garden House Budapest,4.2,2,62462,1.8,Budapest (BUD-Liszt Ferenc Nemzetközi): 16
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Gold Hotel Wine & Dine,3.9,4,40287,1.7,Budapest (BUD-Liszt Ferenc Nemzetközi): 19
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Golden Park Hotel,3.6,3.5,32791,2.1,Budapest (BUD-Liszt Ferenc Nemzetközi): 16
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Grand Budapest Penthouse ,5,3.5,99940,0.9,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Helios Hotel Pension,4.3,3,21082,5.1,Budapest (BUD-Liszt Ferenc Nemzetközi): 21
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Amadeus,4,3,34980,6.5,Budapest (BUD-Liszt Ferenc Nemzetközi): 14
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Aquarell,4,4,32792,61,Budapest (BUD-Liszt Ferenc Nemzetközi): 44
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Benczur,3.6,3,18550,2.6,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Berlin,2.7,3,49969,5.1,Budapest (BUD-Liszt Ferenc Nemzetközi): 16
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Budapest,3.6,4,66364,3.7,Budapest (BUD-Liszt Ferenc Nemzetközi): 21
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Castle Garden,4.4,4,38104,2.5,Budapest (BUD-Liszt Ferenc Nemzetközi): 20
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Fabius Panzio,3.4,3,14743,3.8,Budapest (BUD-Liszt Ferenc Nemzetközi): 21
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Ferihegy,3.4,3,12180,16,Budapest (BUD-Liszt Ferenc Nemzetközi): 2.2
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Fortuna,3.4,3,132732,3.3,Budapest (BUD-Liszt Ferenc Nemzetközi): 14
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Gloria Budapest,3,3,31273,3.5,Budapest (BUD-Liszt Ferenc Nemzetközi): 14
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Happy,3.1,3,224863,4.4,Budapest (BUD-Liszt Ferenc Nemzetközi): 14
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Lucky,2.9,3,174892,6,Budapest (BUD-Liszt Ferenc Nemzetközi): 15
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Luna,3.6,3,294819,5.6,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Mediterran,3.7,4,34854,2.4,Budapest (BUD-Liszt Ferenc Nemzetközi): 19
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Metro,3.9,3.5,203313,2.1,Budapest (BUD-Liszt Ferenc Nemzetközi): 18
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Molnar,3.6,3,11527,4.8,Budapest (BUD-Liszt Ferenc Nemzetközi): 21
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Pólus,2.8,3,199879,8.9,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Panda,2.7,3,156154,5.7,Budapest (BUD-Liszt Ferenc Nemzetközi): 23
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Panzió 100,4.3,3,16553,22,Budapest (BUD-Liszt Ferenc Nemzetközi): 33
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Róz,4,3,15616,19,Budapest (BUD-Liszt Ferenc Nemzetközi): 30
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Rila Budapest,3.2,2,18742,2.9,Budapest (BUD-Liszt Ferenc Nemzetközi): 14
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Thomas,3.4,3,26703,1.7,Budapest (BUD-Liszt Ferenc Nemzetközi): 16
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Timon,3.4,3,159276,9.4,Budapest (BUD-Liszt Ferenc Nemzetközi): 7.9
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Hotel Veritas,3.8,3,18739,4.2,Budapest (BUD-Liszt Ferenc Nemzetközi): 14
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,ibis Budapest Aero,3.7,3,26534,6.2,Budapest (BUD-Liszt Ferenc Nemzetközi): 11
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Irini Panzió,3.6,2.5,11800,9.5,Budapest (BUD-Liszt Ferenc Nemzetközi): 7.7
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Jump In Hostel,3.8,1.5,187386,0.4,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,K&K Hotel Opera,4.6,4.5,48406,1,Budapest (BUD-Liszt Ferenc Nemzetközi): 18
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Kadar Apartments,4.8,3.5,36134,2,Budapest (BUD-Liszt Ferenc Nemzetközi): 18
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Kikelet Panzio,4.5,3,12494,18,Budapest (BUD-Liszt Ferenc Nemzetközi): 27
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Korona Hotel Panzio,4,3,17176,4.4,Budapest (BUD-Liszt Ferenc Nemzetközi): 20
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,La Prima Fashion Hotel,4.3,4,44691,0.2,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,Liechtenstein Apartments,3.3,2,27077,0.7,Budapest (BUD-Liszt Ferenc Nemzetközi): 17
9/16/2015 13:56,"Budapest, Hungary",12/31/2015,LOL Boutique Hostel,3.8,2,15178,1.1,Budapest (BUD-Liszt Ferenc Nemzetközi): 18
